Grant Years,State Programs,Batch Year,County Number,County Name,Total Students Awarded,Total Dollars Awarded,State Name,GNIS Number,GEO Coordinates,Grant Year End Date
2015-16,Vocational Technical Tuition Grant,56,70,MUSCATINE,31,23671,Iowa,465258,POINT (-91.1127562 41.4839221),2016
2010-11,Educational Training Voucher,1,74,PALO ALTO,0,0,Iowa,465262,POINT (-94.6781371 43.0820643),2011
2002-03,National Guard Educational Assistance,3,96,WINNESHIEK,1,645,Iowa,465284,POINT (-91.8437074 43.2906746),2003
2011-12,All Iowa Fostercare Grant,12,82,SCOTT,3,9160,Iowa,465270,POINT (-90.6232428 41.6370978),2012
2009-10,State of Iowa Scholars,0,21,CLAY,0,0,Iowa,465625,POINT (-95.1509194 43.0825804),2010
2007-08,Vocational Technical Tuition Grant,8,54,KEOKUK,41,34440,Iowa,465242,POINT (-92.1786426 41.336465),2008
2017-18,GEAR UP Iowa Scholarship,78,41,HANCOCK,0,0,Iowa,465229,POINT (-93.7342723 43.0818861),2018
2006-07,All Iowa Fostercare Grant,7,2,ADAMS,0,0,Iowa,465191,POINT (-94.6991849 41.02898390000001),2007
2013-14,GEAR UP Iowa Scholarship,34,1,ADAIR,0,0,Iowa,465190,POINT (-94.4709413 41.3307464),2014
2014-15,Barber and Cosmetology Tuition Grant,45,44,HENRY,0,0,Iowa,465232,POINT (-91.5445241 40.9879383),2015
2016-17,Iowa Tuition Grant Match,67,21,CLAY,27,369392,Iowa,465625,POINT (-95.1509194 43.0825804),2017
2009-10,Iowa Tuition Grant For-Profit,0,10,BUCHANAN,27,43891,Iowa,465199,POINT (-91.8378392 42.4707777),2010
2011-12,State of Iowa Scholars,12,41,HANCOCK,0,0,Iowa,465229,POINT (-93.7342723 43.0818861),2012
2013-14,GEAR UP Iowa Scholarship,34,24,CRAWFORD,6,6608,Iowa,465212,POINT (-95.3819678 42.0372125),2014
2004-05,All Iowa Opportunity Scholarship,5,5,AUDUBON,0,0,Iowa,465194,POINT (-94.9058222 41.6845893),2005
2013-14,All Iowa Opportunity Scholarship,34,5,AUDUBON,0,0,Iowa,465194,POINT (-94.9058222 41.6845893),2014
2007-08,Iowa Grant,8,3,ALLAMAKEE,24,19493,Iowa,465192,POINT (-91.3780923 43.2842838),2008
2018-19,Kibbie Grant,89,29,Des Moines,71,91358,Iowa,465217,POINT (-91.1814707 40.9231829),2019
2011-12,Iowa Work Study,12,51,JEFFERSON,0,0,Iowa,465239,POINT (-91.9488774 41.0317596),2012
2001-02,Kibbie Grant,2,52,JOHNSON,0,0,Iowa,465240,POINT (-91.5880849 41.6715511),2002
2010-11,GEAR UP Iowa Scholarship,2,2,ADAMS,0,0,Iowa,465191,POINT (-94.6991849 41.02898390000001),2011
2017-18,Barber and Cosmetology Tuition Grant,78,47,IDA,0,0,Iowa,465235,POINT (-95.5134962 42.3868747),2018
2006-07,State of Iowa Scholars,7,14,CARROLL,0,0,Iowa,465203,POINT (-94.8605593 42.0362382),2007
2011-12,National Guard Educational Assistance,12,47,IDA,4,9192,Iowa,465235,POINT (-95.5134962 42.3868747),2012
2001-02,Iowa Tuition Grant Not-for-Profit,2,25,DALLAS,169,537810,Iowa,465213,POINT (-94.0397374 41.6848862),2002
2012-13,Barber and Cosmetology Tuition Grant,23,58,LOUISA,1,317,Iowa,465246,POINT (-91.2596184 41.2185073),2013
2003-04,Iowa Tuition Grant,4,71,O'BRIEN,139,444339,Iowa,465259,POINT (-95.6248784 43.0837527),2004
2006-07,Iowa Work Study,7,61,MADISON,0,0,Iowa,465249,POINT (-94.01556190000001 41.33071420000001),2007
2003-04,Barber and Cosmetology Tuition Grant,4,8,BOONE,0,0,Iowa,465197,POINT (-93.931671 42.0365493),2004
2015-16,Educational Training Voucher,56,55,KOSSUTH,0,0,Iowa,465243,POINT (-94.2067199 43.20413),2016
2010-11,GEAR UP Iowa Scholarship,2,13,CALHOUN,0,0,Iowa,465202,POINT (-94.6404136 42.385184800000005),2011
2018-19,Governor Terry E. Branstad Iowa State Fair Scholarship,89,8,Boone,0,0,Iowa,465197,POINT (-93.931671 42.0365493),2019
2013-14,All Iowa Opportunity Scholarship,34,12,BUTLER,4,26325,Iowa,465201,POINT (-92.7901934 42.7315661),2014
2003-04,Barber and Cosmetology Tuition Grant,4,66,MITCHELL,0,0,Iowa,465254,POINT (-92.7890315 43.3564124),2004
2014-15,Iowa Grant,45,53,JONES,4,1447,Iowa,465241,POINT (-91.1314352 42.1212397),2015
2013-14,Iowa Grant,34,77,POLK,173,117046,Iowa,465265,POINT (-93.5735335 41.6855048),2014
2002-03,Vocational Technical Tuition Grant,3,21,CLAY,22,17532,Iowa,465625,POINT (-95.1509194 43.0825804),2003
2007-08,Educational Training Voucher,8,23,CLINTON,0,0,Iowa,465211,POINT (-90.5319724 41.8980358),2008
2011-12,Iowa Work Study,12,83,SHELBY,0,0,Iowa,465271,POINT (-95.31021130000002 41.6850926),2012
2016-17,Iowa Grant,67,79,POWESHIEK,0,0,Iowa,465267,POINT (-92.53146840000001 41.6864422),2017
2004-05,State of Iowa Scholars,5,48,IOWA,7,2800,Iowa,465236,POINT (-92.065524 41.6863229),2005
2012-13,All Iowa Opportunity Scholarship,23,59,LUCAS,4,23772,Iowa,465247,POINT (-93.3277207 41.0293738),2013
2002-03,Teacher Shortage Forgivable Loan,3,67,MONONA,1,3000,Iowa,465255,POINT (-95.9599235 42.0516663),2003
2016-17,Iowa Tuition Grant Match,67,25,DALLAS,126,1390772,Iowa,465213,POINT (-94.0397374 41.6848862),2017
2017-18,Iowa Work Study,78,5,AUDUBON,0,0,Iowa,465194,POINT (-94.9058222 41.6845893),2018
2003-04,Iowa Tuition Grant Match,4,35,FRANKLIN,0,0,Iowa,465223,POINT (-93.262473 42.7325458),2004
2001-02,Educational Training Voucher,2,53,JONES,0,0,Iowa,465241,POINT (-91.1314352 42.1212397),2002
2017-18,Iowa Work Study,78,47,IDA,0,0,Iowa,465235,POINT (-95.5134962 42.3868747),2018
2002-03,Iowa Grant,3,60,LYON,8,5097,Iowa,465248,POINT (-96.2102924 43.380497),2003
2003-04,Iowa Tuition Grant For-Profit,4,29,DES MOINES,0,0,Iowa,465217,POINT (-91.1814707 40.9231829),2004
2013-14,Vocational Technical Tuition Grant,34,81,SAC,9,8700,Iowa,465269,POINT (-95.1053946 42.3862604),2014
2002-03,Iowa Tuition Grant Match,3,95,WINNEBAGO,0,0,Iowa,465283,POINT (-93.7341955 43.37756780000001),2003
2009-10,Barber and Cosmetology Tuition Grant,0,53,JONES,0,0,Iowa,465241,POINT (-91.1314352 42.1212397),2010
2012-13,Iowa Tuition Grant,23,21,CLAY,91,272684,Iowa,465625,POINT (-95.1509194 43.0825804),2013
2011-12,Iowa Tuition Grant Match,12,66,MITCHELL,51,450234,Iowa,465254,POINT (-92.7890315 43.3564124),2012
2006-07,All Iowa Opportunity Scholarship,7,75,PLYMOUTH,0,0,Iowa,465263,POINT (-96.2140431 42.7378346),2007
2015-16,Iowa Tuition Grant Not-for-Profit,56,73,PAGE,25,128767,Iowa,465261,POINT (-95.1501747 40.7391444),2016
2018-19,National Guard Educational Assistance,89,12,Butler,1,7725,Iowa,465201,POINT (-92.7901934 42.7315661),2019
2009-10,Iowa Tuition Grant Match,0,47,IDA,45,455264,Iowa,465235,POINT (-95.5134962 42.3868747),2010
2017-18,All Iowa Opportunity Scholarship,78,79,POWESHIEK,0,0,Iowa,465267,POINT (-92.53146840000001 41.6864422),2018
2013-14,National Guard Educational Assistance,34,32,EMMET,4,17339,Iowa,465220,POINT (-94.6784803 43.37802250000001),2014
2005-06,All Iowa Opportunity Scholarship,6,41,HANCOCK,0,0,Iowa,465229,POINT (-93.7342723 43.0818861),2006
2005-06,State of Iowa Scholars,6,83,SHELBY,9,3200,Iowa,465271,POINT (-95.31021130000002 41.6850926),2006
2012-13,Iowa Grant,23,97,WOODBURY,31,22601,Iowa,465285,POINT (-96.0447673 42.3897169),2013
2017-18,Iowa Work Study,78,22,CLAYTON,0,0,Iowa,465210,POINT (-91.34143280000002 42.8447493),2018
2017-18,Iowa Tuition Grant Match,78,94,WEBSTER,0,0,Iowa,465282,POINT (-94.18178810000002 42.4279662),2018
2009-10,Iowa Work Study,0,96,WINNESHIEK,0,0,Iowa,465284,POINT (-91.8437074 43.2906746),2010
2012-13,Iowa Work Study,23,39,GUTHRIE,0,0,Iowa,465227,POINT (-94.501055 41.6837548),2013
2015-16,Barber and Cosmetology Tuition Grant,56,42,HARDIN,0,0,Iowa,465230,POINT (-93.2404025 42.3838803),2016
2001-02,Barber and Cosmetology Tuition Grant,2,71,O'BRIEN,0,0,Iowa,465259,POINT (-95.6248784 43.0837527),2002
2007-08,Iowa Tuition Grant Not-for-Profit,8,98,WORTH,32,100438,Iowa,465286,POINT (-93.2608476 43.3773984),2008
2005-06,Iowa Tuition Grant,6,65,MILLS,41,123442,Iowa,465253,POINT (-95.62132670000001 41.0334523),2006
2001-02,Iowa Tuition Grant Not-for-Profit,2,68,MONROE,45,146410,Iowa,465256,POINT (-92.8689877 41.0297826),2002
2005-06,Vocational Technical Tuition Grant,6,75,PLYMOUTH,34,29412,Iowa,465263,POINT (-96.2140431 42.7378346),2006
2018-19,Kibbie Grant,89,33,Fayette,37,41989,Iowa,465221,POINT (-91.8443207 42.8625919),2019
2012-13,Distaster Relief Grant,23,9,BREMER,0,0,Iowa,465198,POINT (-92.31805480000001 42.7745873),2013
2004-05,Distaster Relief Grant,5,34,FLOYD,0,0,Iowa,465222,POINT (-92.78900330000002 43.0599208),2005
2006-07,State of Iowa Scholars,7,77,POLK,0,0,Iowa,465265,POINT (-93.5735335 41.6855048),2007
2016-17,Iowa Tuition Grant,67,71,O'BRIEN,56,269492,Iowa,465259,POINT (-95.6248784 43.0837527),2017
2011-12,National Guard Educational Assistance,12,42,HARDIN,13,43405,Iowa,465230,POINT (-93.2404025 42.3838803),2012
2015-16,Iowa Tuition Grant Not-for-Profit,56,57,LINN,877,3776392,Iowa,465245,POINT (-91.5989646 42.0789478),2016
2011-12,GEAR UP Iowa Scholarship,2,83,SHELBY,0,0,Iowa,465271,POINT (-95.31021130000002 41.6850926),2012
2007-08,Kibbie Grant,8,68,MONROE,0,0,Iowa,465256,POINT (-92.8689877 41.0297826),2008
2004-05,Distaster Relief Grant,5,79,POWESHIEK,0,0,Iowa,465267,POINT (-92.53146840000001 41.6864422),2005
2014-15,National Guard Educational Assistance,45,23,CLINTON,17,82791,Iowa,465211,POINT (-90.5319724 41.8980358),2015
2012-13,State of Iowa Scholars,23,25,DALLAS,0,0,Iowa,465213,POINT (-94.0397374 41.6848862),2013
2010-11,Iowa Tuition Grant Match,1,86,TAMA,78,807640,Iowa,465274,POINT (-92.5325425 42.07981170000001),2011
2013-14,GEAR UP Iowa Scholarship,34,97,WOODBURY,0,0,Iowa,465285,POINT (-96.0447673 42.3897169),2014
2016-17,Iowa Tuition Grant,67,55,KOSSUTH,66,292407,Iowa,465243,POINT (-94.2067199 43.20413),2017
2014-15,Iowa Tuition Grant Match,45,67,MONONA,27,322223,Iowa,465255,POINT (-95.9599235 42.0516663),2015
2013-14,Iowa Tuition Grant,34,25,DALLAS,246,686099,Iowa,465213,POINT (-94.0397374 41.6848862),2014
2009-10,Iowa Grant,0,69,MONTGOMERY,9,7700,Iowa,465257,POINT (-95.1563758 41.03014),2010
2004-05,Iowa Tuition Grant,5,69,MONTGOMERY,39,126906,Iowa,465257,POINT (-95.1563758 41.03014),2005
2009-10,GEAR UP Iowa Scholarship,2,42,HARDIN,0,0,Iowa,465230,POINT (-93.2404025 42.3838803),2010
2011-12,All Iowa Opportunity Scholarship,12,13,CALHOUN,6,24313,Iowa,465202,POINT (-94.6404136 42.385184800000005),2012
2016-17,Barber and Cosmetology Tuition Grant,67,56,LEE,1,189,Iowa,465244,POINT (-91.479264 40.6419764),2017
2006-07,GEAR UP Iowa Scholarship,2,48,IOWA,0,0,Iowa,465236,POINT (-92.065524 41.6863229),2007
2002-03,GEAR UP Iowa Scholarship,2,48,IOWA,0,0,Iowa,465236,POINT (-92.065524 41.6863229),2003
2007-08,Educational Training Voucher,8,85,STORY,0,0,Iowa,465273,POINT (-93.4650448 42.0362415),2008
2011-12,Iowa Tuition Grant For-Profit,12,30,DICKINSON,3,1742,Iowa,465218,POINT (-95.1508301 43.3779848),2012
2005-06,National Guard Educational Assistance,6,32,EMMET,2,8603,Iowa,465220,POINT (-94.6784803 43.37802250000001),2006
2011-12,Teacher Shortage Forgivable Loan,12,8,BOONE,0,0,Iowa,465197,POINT (-93.931671 42.0365493),2012
2007-08,GEAR UP Iowa Scholarship,2,42,HARDIN,0,0,Iowa,465230,POINT (-93.2404025 42.3838803),2008
2003-04,Iowa Grant,4,16,CEDAR,9,4407,Iowa,465205,POINT (-91.1324125 41.7723207),2004
2005-06,National Guard Educational Assistance,6,71,O'BRIEN,6,15980,Iowa,465259,POINT (-95.6248784 43.0837527),2006
2008-09,Teacher Shortage Forgivable Loan,9,20,CLARKE,0,0,Iowa,465209,POINT (-93.78515790000002 41.0290323),2009
2011-12,National Guard Educational Assistance,12,41,HANCOCK,3,12971,Iowa,465229,POINT (-93.7342723 43.0818861),2012
2008-09,Vocational Technical Tuition Grant,9,40,HAMILTON,31,30213,Iowa,465228,POINT (-93.7068085 42.3837722),2009
2005-06,Teacher Shortage Forgivable Loan,6,28,DELAWARE,6,16500,Iowa,465216,POINT (-91.3673502 42.471211),2006
2014-15,Iowa Work Study,45,35,FRANKLIN,0,0,Iowa,465223,POINT (-93.262473 42.7325458),2015
2016-17,All Iowa Fostercare Grant,67,21,CLAY,1,618,Iowa,465625,POINT (-95.1509194 43.0825804),2017
2012-13,Teacher Shortage Forgivable Loan,23,59,LUCAS,0,0,Iowa,465247,POINT (-93.3277207 41.0293738),2013
2008-09,Iowa Tuition Grant Match,9,12,BUTLER,93,762172,Iowa,465201,POINT (-92.7901934 42.7315661),2009
2011-12,State of Iowa Scholars,12,86,TAMA,0,0,Iowa,465274,POINT (-92.5325425 42.07981170000001),2012
2016-17,Distaster Relief Grant,67,1,ADAIR,0,0,Iowa,465190,POINT (-94.4709413 41.3307464),2017
2013-14,Distaster Relief Grant,34,28,DELAWARE,0,0,Iowa,465216,POINT (-91.3673502 42.471211),2014
2010-11,GEAR UP Iowa Scholarship,2,68,MONROE,0,0,Iowa,465256,POINT (-92.8689877 41.0297826),2011
2016-17,All Iowa Opportunity Scholarship,67,86,TAMA,15,53684,Iowa,465274,POINT (-92.5325425 42.07981170000001),2017
2007-08,State of Iowa Scholars,8,5,AUDUBON,0,0,Iowa,465194,POINT (-94.9058222 41.6845893),2008
2016-17,Educational Training Voucher,67,33,FAYETTE,2,7500,Iowa,465221,POINT (-91.8443207 42.8625919),2017
2015-16,Barber and Cosmetology Tuition Grant,56,13,CALHOUN,0,0,Iowa,465202,POINT (-94.6404136 42.385184800000005),2016
2003-04,Iowa Work Study,4,1,ADAIR,0,0,Iowa,465190,POINT (-94.4709413 41.3307464),2004
2002-03,Barber and Cosmetology Tuition Grant,3,1,ADAIR,0,0,Iowa,465190,POINT (-94.4709413 41.3307464),2003
2015-16,Teacher Shortage Forgivable Loan,56,20,CLARKE,0,0,Iowa,465209,POINT (-93.78515790000002 41.0290323),2016
2006-07,Iowa Work Study,7,53,JONES,2,2497,Iowa,465241,POINT (-91.1314352 42.1212397),2007
2010-11,Iowa Work Study,1,33,FAYETTE,0,0,Iowa,465221,POINT (-91.8443207 42.8625919),2011
2009-10,Teacher Shortage Forgivable Loan,0,87,TAYLOR,0,0,Iowa,465275,POINT (-94.6964148 40.73743240000001),2010
2006-07,Iowa Work Study,7,29,DES MOINES,2,1281,Iowa,465217,POINT (-91.1814707 40.9231829),2007
2014-15,State of Iowa Scholars,45,33,FAYETTE,0,0,Iowa,465221,POINT (-91.8443207 42.8625919),2015
2004-05,Iowa Tuition Grant For-Profit,5,84,SIOUX,2,2663,Iowa,465272,POINT (-96.1778827 43.0826174),2005
2011-12,All Iowa Fostercare Grant,12,62,MAHASKA,2,3272,Iowa,465250,POINT (-92.6409094 41.3352035),2012
2006-07,All Iowa Fostercare Grant,7,85,STORY,0,0,Iowa,465273,POINT (-93.4650448 42.0362415),2007
2015-16,Iowa Grant,56,26,DAVIS,0,0,Iowa,465214,POINT (-92.4097173 40.7476891),2016
2009-10,All Iowa Fostercare Grant,0,65,MILLS,2,8508,Iowa,465253,POINT (-95.62132670000001 41.0334523),2010
2003-04,Iowa Tuition Grant For-Profit,4,37,GREENE,0,0,Iowa,465225,POINT (-94.3968356 42.0362394),2004
2011-12,Barber and Cosmetology Tuition Grant,12,11,BUENA VISTA,0,0,Iowa,465200,POINT (-95.15114900000002 42.7354936),2012
2001-02,Vocational Technical Tuition Grant,2,15,CASS,41,19091,Iowa,465204,POINT (-94.9278266 41.3314876),2002
2016-17,State of Iowa Scholars,67,20,CLARKE,0,0,Iowa,465209,POINT (-93.78515790000002 41.0290323),2017
2014-15,Barber and Cosmetology Tuition Grant,45,36,FREMONT,0,0,Iowa,465224,POINT (-95.6046765 40.7455892),2015
2013-14,State of Iowa Scholars,34,30,DICKINSON,0,0,Iowa,465218,POINT (-95.1508301 43.3779848),2014
2001-02,GEAR UP Iowa Scholarship,2,13,CALHOUN,0,0,Iowa,465202,POINT (-94.6404136 42.385184800000005),2002
2011-12,Iowa Tuition Grant For-Profit,12,70,MUSCATINE,52,65569,Iowa,465258,POINT (-91.1127562 41.4839221),2012
2017-18,National Guard Educational Assistance,78,15,CASS,5,20452,Iowa,465204,POINT (-94.9278266 41.3314876),2018
2010-11,Kibbie Grant,1,65,MILLS,0,0,Iowa,465253,POINT (-95.62132670000001 41.0334523),2011
2010-11,National Guard Educational Assistance,1,37,GREENE,3,5600,Iowa,465225,POINT (-94.3968356 42.0362394),2011
2016-17,Teacher Shortage Forgivable Loan,67,72,OSCEOLA,0,0,Iowa,465260,POINT (-95.6236852 43.3785704),2017
2011-12,Educational Training Voucher,12,65,MILLS,0,0,Iowa,465253,POINT (-95.62132670000001 41.0334523),2012
2005-06,All Iowa Opportunity Scholarship,6,97,WOODBURY,0,0,Iowa,465285,POINT (-96.0447673 42.3897169),2006
2010-11,Kibbie Grant,1,70,MUSCATINE,0,0,Iowa,465258,POINT (-91.1127562 41.4839221),2011
2007-08,Distaster Relief Grant,8,59,LUCAS,0,0,Iowa,465247,POINT (-93.3277207 41.0293738),2008
2007-08,Teacher Shortage Forgivable Loan,8,9,BREMER,1,1500,Iowa,465198,POINT (-92.31805480000001 42.7745873),2008
2004-05,Iowa Tuition Grant,5,35,FRANKLIN,55,154096,Iowa,465223,POINT (-93.262473 42.7325458),2005
2016-17,GEAR UP Iowa Scholarship,2,22,CLAYTON,0,0,Iowa,465210,POINT (-91.34143280000002 42.8447493),2017
2001-02,Iowa Grant,2,17,CERRO GORDO,66,22134,Iowa,465206,POINT (-93.2608184 43.081557700000005),2002
2015-16,All Iowa Fostercare Grant,56,98,WORTH,0,0,Iowa,465286,POINT (-93.2608476 43.3773984),2016
2007-08,Iowa Work Study,8,14,CARROLL,3,4335,Iowa,465203,POINT (-94.8605593 42.0362382),2008
2003-04,Iowa Grant,4,6,BENTON,20,10077,Iowa,465195,POINT (-92.0656912 42.0801864),2004
2014-15,GEAR UP Iowa Scholarship,2,86,TAMA,5,12675,Iowa,465274,POINT (-92.5325425 42.07981170000001),2015
2016-17,Kibbie Grant,67,74,PALO ALTO,14,22978,Iowa,465262,POINT (-94.6781371 43.0820643),2017
2004-05,All Iowa Fostercare Grant,5,28,DELAWARE,0,0,Iowa,465216,POINT (-91.3673502 42.471211),2005
2017-18,Kibbie Grant,78,35,FRANKLIN,18,20087,Iowa,465223,POINT (-93.262473 42.7325458),2018
2016-17,All Iowa Opportunity Scholarship,67,23,CLINTON,3,16611,Iowa,465211,POINT (-90.5319724 41.8980358),2017
2005-06,All Iowa Fostercare Grant,6,63,MARION,0,0,Iowa,465251,POINT (-93.0994367 41.3344515),2006
2013-14,Vocational Technical Tuition Grant,34,77,POLK,298,224487,Iowa,465265,POINT (-93.5735335 41.6855048),2014
2007-08,Iowa Tuition Grant Not-for-Profit,8,97,WOODBURY,549,1862788,Iowa,465285,POINT (-96.0447673 42.3897169),2008
2011-12,Barber and Cosmetology Tuition Grant,12,17,CERRO GORDO,2,526,Iowa,465206,POINT (-93.2608184 43.081557700000005),2012
2011-12,GEAR UP Iowa Scholarship,2,26,DAVIS,0,0,Iowa,465214,POINT (-92.4097173 40.7476891),2012
2008-09,All Iowa Fostercare Grant,9,37,GREENE,0,0,Iowa,465225,POINT (-94.3968356 42.0362394),2009
2005-06,State of Iowa Scholars,6,61,MADISON,5,2000,Iowa,465249,POINT (-94.01556190000001 41.33071420000001),2006
2001-02,Barber and Cosmetology Tuition Grant,2,80,RINGGOLD,0,0,Iowa,465268,POINT (-94.2439719 40.7352023),2002
2004-05,Educational Training Voucher,5,21,CLAY,0,0,Iowa,465625,POINT (-95.1509194 43.0825804),2005
2017-18,GEAR UP Iowa Scholarship,78,8,BOONE,0,0,Iowa,465197,POINT (-93.931671 42.0365493),2018
2016-17,Iowa Grant,67,49,JACKSON,0,0,Iowa,465237,POINT (-90.5742294 42.1717426),2017
2014-15,Iowa Work Study,45,56,LEE,0,0,Iowa,465244,POINT (-91.479264 40.6419764),2015
2016-17,Educational Training Voucher,67,1,ADAIR,0,0,Iowa,465190,POINT (-94.4709413 41.3307464),2017
2004-05,Vocational Technical Tuition Grant,5,16,CEDAR,12,7875,Iowa,465205,POINT (-91.1324125 41.7723207),2005
2016-17,Iowa Grant,67,14,CARROLL,0,0,Iowa,465203,POINT (-94.8605593 42.0362382),2017
2008-09,Iowa Tuition Grant For-Profit,9,50,JASPER,25,53349,Iowa,465238,POINT (-93.053765 41.6860394),2009
2014-15,Vocational Technical Tuition Grant,45,41,HANCOCK,11,9750,Iowa,465229,POINT (-93.7342723 43.0818861),2015
2010-11,Vocational Technical Tuition Grant,1,90,WAPELLO,52,43483,Iowa,465278,POINT (-92.4094499 41.03058450000001),2011
2006-07,Iowa Tuition Grant,7,40,HAMILTON,91,291253,Iowa,465228,POINT (-93.7068085 42.3837722),2007
2002-03,All Iowa Opportunity Scholarship,3,49,JACKSON,0,0,Iowa,465237,POINT (-90.5742294 42.1717426),2003
2002-03,Educational Training Voucher,3,75,PLYMOUTH,0,0,Iowa,465263,POINT (-96.2140431 42.7378346),2003
2015-16,All Iowa Fostercare Grant,56,38,GRUNDY,0,0,Iowa,465226,POINT (-92.7914177 42.4018651),2016
2010-11,National Guard Educational Assistance,1,6,BENTON,2,6845,Iowa,465195,POINT (-92.0656912 42.0801864),2011
2003-04,Iowa Tuition Grant Match,4,33,FAYETTE,0,0,Iowa,465221,POINT (-91.8443207 42.8625919),2004
2008-09,Iowa Tuition Grant For-Profit,9,4,APPANOOSE,2,6275,Iowa,465193,POINT (-92.8686104 40.7431635),2009
2014-15,Kibbie Grant,45,19,CHICKASAW,29,30508,Iowa,465208,POINT (-92.3176637 43.06004140000001),2015
2004-05,All Iowa Fostercare Grant,5,86,TAMA,0,0,Iowa,465274,POINT (-92.5325425 42.07981170000001),2005
2003-04,Iowa Tuition Grant Match,4,20,CLARKE,0,0,Iowa,465209,POINT (-93.78515790000002 41.0290323),2004
2001-02,Iowa Tuition Grant Not-for-Profit,2,21,CLAY,78,226827,Iowa,465625,POINT (-95.1509194 43.0825804),2002
2011-12,Teacher Shortage Forgivable Loan,12,72,OSCEOLA,0,0,Iowa,465260,POINT (-95.6236852 43.3785704),2012
2007-08,Iowa Tuition Grant Match,8,88,UNION,45,345732,Iowa,465276,POINT (-94.2423792 41.0277304),2008
2005-06,Kibbie Grant,6,77,POLK,0,0,Iowa,465265,POINT (-93.5735335 41.6855048),2006
2005-06,Iowa Tuition Grant,6,98,WORTH,53,159585,Iowa,465286,POINT (-93.2608476 43.3773984),2006
2006-07,Iowa Work Study,7,65,MILLS,1,1041,Iowa,465253,POINT (-95.62132670000001 41.0334523),2007
2010-11,Iowa Grant,1,87,TAYLOR,1,800,Iowa,465275,POINT (-94.6964148 40.73743240000001),2011
2004-05,Iowa Tuition Grant Match,5,29,DES MOINES,102,588436,Iowa,465217,POINT (-91.1814707 40.9231829),2005
2006-07,All Iowa Opportunity Scholarship,7,3,ALLAMAKEE,0,0,Iowa,465192,POINT (-91.3780923 43.2842838),2007
2002-03,Vocational Technical Tuition Grant,3,46,HUMBOLDT,13,12110,Iowa,465234,POINT (-94.2071868 42.7764686),2003
2009-10,Iowa Tuition Grant Match,0,25,DALLAS,191,1411697,Iowa,465213,POINT (-94.0397374 41.6848862),2010
2007-08,Teacher Shortage Forgivable Loan,8,52,JOHNSON,5,7500,Iowa,465240,POINT (-91.5880849 41.6715511),2008
2014-15,Vocational Technical Tuition Grant,45,25,DALLAS,42,30051,Iowa,465213,POINT (-94.0397374 41.6848862),2015
2006-07,All Iowa Fostercare Grant,7,29,DES MOINES,0,0,Iowa,465217,POINT (-91.1814707 40.9231829),2007
2015-16,Iowa Tuition Grant Match,56,3,ALLAMAKEE,37,503710,Iowa,465192,POINT (-91.3780923 43.2842838),2016
2016-17,All Iowa Opportunity Scholarship,67,71,O'BRIEN,1,8368,Iowa,465259,POINT (-95.6248784 43.0837527),2017
2004-05,Iowa Tuition Grant,5,48,IOWA,100,338055,Iowa,465236,POINT (-92.065524 41.6863229),2005
2004-05,Teacher Shortage Forgivable Loan,5,62,MAHASKA,5,15000,Iowa,465250,POINT (-92.6409094 41.3352035),2005
2006-07,Iowa Work Study,7,55,KOSSUTH,3,2261,Iowa,465243,POINT (-94.2067199 43.20413),2007
2011-12,Barber and Cosmetology Tuition Grant,12,22,CLAYTON,1,734,Iowa,465210,POINT (-91.34143280000002 42.8447493),2012
2010-11,National Guard Educational Assistance,1,79,POWESHIEK,3,12258,Iowa,465267,POINT (-92.53146840000001 41.6864422),2011
2011-12,All Iowa Opportunity Scholarship,12,44,HENRY,6,20963,Iowa,465232,POINT (-91.5445241 40.9879383),2012
